tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,text,tweet_created,user_timezone
5.69496828376322E+017,negative,1,Cancelled Flight,0.6497,United,mahrruk,"@united I would understand if weather was the issue, but bc of airline maintenance I had to sleep on an airport floor and lose an entire day",2015-02-22 05:59:59 -0800,Eastern Time (US & Canada)
5.69496919036305E+017,negative,1,Bad Flight,1,United,ajbohman,@united you would think you would clean your ramps. Our jet is stuck in the snow in Newark. This would never happen with @Delta,2015-02-22 06:00:20 -0800,
5.69496936157487E+017,negative,1,Customer Service Issue,1,United,betorides,@united no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,2015-02-22 06:00:24 -0800,Quito
5.6949703132203E+017,negative,1,Bad Flight,1,United,fctry,@united Good luck with the no-enertainment-on-6-hour-flights strategy. Innovation at work. Hello @jetblue http://t.co/HI76BOavXY,2015-02-22 06:00:47 -0800,Eastern Time (US & Canada)
5.69497092655346E+017,negative,1,longlines,0.6849,United,DanielPaulEller,"@united, fuck you and your closed premier access lines at ORD. Probably gonna miss my flight...Start treating your customers better.",2015-02-22 06:01:02 -0800,Central Time (US & Canada)
5.69497632361595E+017,negative,1,Customer Service Issue,1,US Airways,BritalmegChris,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.,2015-02-22 06:03:10 -0800,
5.69497791623512E+017,negative,0.6518,Can't Tell,0.6518,Delta,sylvie75015,@JetBlue ok we got as far as Atlantic City due to JFK being closed. Can you get us to HPN or LGA?? Please?,2015-02-22 06:03:48 -0800,Eastern Time (US & Canada)
5.69497959932531E+017,neutral,0.6843,,0,Delta,JohnFMacky,@JetBlue ok should I start looking into other flights?,2015-02-22 06:04:29 -0800,Eastern Time (US & Canada)
5.69497966660219E+017,negative,1,Late Flight,1,Delta,davisesq212,@JetBlue why is my 910 flight listed on time when its 904AM and I'm not on the plane yet? http://t.co/iEG2ObcEpp,2015-02-22 06:04:30 -0800,Eastern Time (US & Canada)
5.69497995445559E+017,negative,1,Can't Tell,0.6838,United,EmmeliePickett,@united is your check-in system down? I'm having trouble checking in for a flight that departs in less than 24 hrs.,2015-02-22 06:04:37 -0800,Central Time (US & Canada)
5.69498511609356E+017,neutral,0.6703,,,Delta,OverTheEdge55,@JetBlue  will do.,2015-02-22 06:06:40 -0800,
5.69498738856755E+017,negative,0.6632,Customer Service Issue,0.3368,Delta,davisesq212,@JetBlue note the time this was taken (now at 906 am) and flight still listed as on time for 910 when I'm not onboard http://t.co/zvfmxnuELJ,2015-02-22 06:07:34 -0800,Eastern Time (US & Canada)
5.69499262855332E+017,neutral,1,,,US Airways,BritalmegChris,@USAirways one question. Can I book one way tickets with award travel/points,2015-02-22 06:09:39 -0800,
5.69499431369892E+017,neutral,0.6362,,0,United,_Charette_,@united we need a new flight to Tucson,2015-02-22 06:10:19 -0800,Mountain Time (US & Canada)
5.69499434633048E+017,negative,0.6939,Cancelled Flight,0.3469,United,BenHabbel,@united - you rebooked me to UA1764 after UA 3883 was Cancelled Flightled. I paid for first class ticket - but new seat is 38E. Can you please fix!,2015-02-22 06:10:20 -0800,Pacific Time (US & Canada)
5.69500030459118E+017,negative,1,longlines,1,United,jeisensc,"@united did your super computer 💩 ots pants? Lots of cranky people in line at CMH reFlight Booking Problems, delaying check-ins of on-time, direct flyers",2015-02-22 06:12:42 -0800,Pacific Time (US & Canada)
5.6950036065151E+017,negative,1,Cancelled Flight,1,United,greghm88,"@united Cancelled Flights your flight then sends you an email saying ""think about your next flight..."" #customer #outrage http://t.co/KkwiwI97A4",2015-02-22 06:14:01 -0800,
5.69500607637262E+017,negative,1,Customer Service Issue,0.357,US Airways,sydsimone,"@USAirways you got to be ""F""ing kidding me Usairways, 2hours on hold listening to yall selling loans and Valentine Flowers...SMFH",2015-02-22 06:15:00 -0800,
5.69500787849728E+017,negative,1,longlines,0.6885,US Airways,emilyedawson,@USAirways needs to get it together in Indy. Only 2 ticket agents and a line to the door. Felt bad for ppl who missed their flights.,2015-02-22 06:15:43 -0800,Central Time (US & Canada)
5.69500867159699E+017,negative,1,Customer Service Issue,1,US Airways,drgitlin,@USAirways ANSWER THE BLOODY PHONE!,2015-02-22 06:16:02 -0800,Eastern Time (US & Canada)
5.69500986638799E+017,positive,1,,,United,GreenkidspenWRA,@united thank you!,2015-02-22 06:16:30 -0800,
5.69501080607814E+017,positive,1,,,United,siobhanvivian,@united just did! Thank you!,2015-02-22 06:16:53 -0800,Eastern Time (US & Canada)
5.69501556275606E+017,positive,1,,,Delta,GreenkidspenWRA,"@JetBlue done, thank you!",2015-02-22 06:18:46 -0800,
5.69502050536587E+017,negative,1,Late Flight,0.6773,Delta,TheBigEasy5889,@JetBlue Its poor Flight management. There is   no reason why a scheduled 8:00  pm  flight to takr off At 11:00pm .,2015-02-22 06:20:44 -0800,Eastern Time (US & Canada)
5.69502188562547E+017,negative,1,Customer Service Issue,0.6979,Southwest,mcloeren,"@SouthwestAir #CustomerServiceFail - - almost missed flight - long slow BWI ticket line: ""Rather make a complaint or your flight?""",2015-02-22 06:21:17 -0800,Quito
5.69502353797173E+017,negative,1,Late Flight,0.6505,United,jlongoria21,@united now there is no one to operate the ramp to let us out of the plane in IAH...wow..just wow,2015-02-22 06:21:56 -0800,Central Time (US & Canada)
5.69502753694691E+017,negative,1,Customer Service Issue,1,Southwest,JayWogi,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,2015-02-22 06:23:31 -0800,Central Time (US & Canada)
5.69502869243736E+017,negative,1,Lost Luggage,1,United,szymanski_t,@united your airline has been telling me that my luggage is one hour away from my destination for 5 days!,2015-02-22 06:23:59 -0800,Eastern Time (US & Canada)
5.69502909093646E+017,negative,1,Late Flight,0.6774,United,kaf_silva,@united I am still in the airport waiting for my flight.,2015-02-22 06:24:09 -0800,
5.69502953851253E+017,negative,1,Can't Tell,0.6723,United,szymanski_t,@united I would never fly United Airlines again!,2015-02-22 06:24:19 -0800,Eastern Time (US & Canada)
5.69502963317649E+017,neutral,1,,,Southwest,JayWogi,@SouthwestAir can you help,2015-02-22 06:24:21 -0800,Central Time (US & Canada)
5.69503165713949E+017,negative,1,Can't Tell,0.6715,United,szymanski_t,@united I have never been mislead by a company as many times as I have this week by United Airlines!,2015-02-22 06:25:10 -0800,Eastern Time (US & Canada)
5.69503367757754E+017,negative,1,Customer Service Issue,1,United,szymanski_t,@united I have never been more frustrated than my conversations with United who can't speak Spanish to the courier company that has my bag!,2015-02-22 06:25:58 -0800,Eastern Time (US & Canada)
5.69503512968573E+017,neutral,0.6842,,,Southwest,Late Flightncy,@SouthwestAir can you follow for quick DM?,2015-02-22 06:26:33 -0800,Eastern Time (US & Canada)
5.69503518224212E+017,positive,1,,,Delta,ctohome1,@JetBlue Great service from PBI to HPN! Thanks.,2015-02-22 06:26:34 -0800,
5.6950364967775E+017,negative,1,Can't Tell,1,United,throthra,"@united Hey, thanks again for helping me miss my buddies 30th bday, you guys are really a trashy company #shouldhaveflowndelta #unitedsucks",2015-02-22 06:27:05 -0800,
5.69503745974903E+017,negative,1,Lost Luggage,1,United,szymanski_t,@united why would you overnight my bag Wed to an unknown location with a courier company you apparently can't contact!,2015-02-22 06:27:28 -0800,Eastern Time (US & Canada)
5.69503938690585E+017,negative,1,Customer Service Issue,0.658,United,szymanski_t,@United why can't you have an English/Spanish rep call me so we can locate my bag and resolve this issue?,2015-02-22 06:28:14 -0800,Eastern Time (US & Canada)
5.69503983624E+017,negative,1,Customer Service Issue,1,Delta,JohnFMacky,@JetBlue you want me to talk to the wall?,2015-02-22 06:28:25 -0800,Eastern Time (US & Canada)
5.69504172011356E+017,negative,1,Lost Luggage,1,United,szymanski_t,@United DO NOT FLY UNITED WITH CHECKED BAGGAGE! It will never find you!,2015-02-22 06:29:10 -0800,Eastern Time (US & Canada)
5.69504176306332E+017,negative,1,Late Flight,1,United,bushth07,"@united Thank you for wasting my time &amp; money. Not only will I now arrive 5 hours Late Flight to my destination, but...",2015-02-22 06:29:11 -0800,Eastern Time (US & Canada)
5.69504232971362E+017,neutral,1,,,United,FlyChristo,"@united Was on NH10 on United ticket, rerouted to IAD due to weather in JFK. Can you get us home on United 5713 or 3277?",2015-02-22 06:29:24 -0800,Eastern Time (US & Canada)
5.69504299992142E+017,negative,1,Late Flight,0.6632,Delta,sylvie75015,"@JetBlue Issue is JFK. Pilot explained once JFK reopens we can get scheduled back there, but why can't we divert to LGA? Closer than ACY!",2015-02-22 06:29:40 -0800,Eastern Time (US & Canada)
5.69504330551861E+017,negative,1,Lost Luggage,1,United,szymanski_t,@united If United loses your baggage they will get it to the airport in the country your in and then it disappears!,2015-02-22 06:29:47 -0800,Eastern Time (US & Canada)
5.69504366006133E+017,negative,1,Lost Luggage,1,United,Therobertlewin,@united @delta lost my luggage from ATL to  hdn luggage in denver and said @united will deliver my luggage to HDN airport claim# hdndl11785,2015-02-22 06:29:56 -0800,
5.69504566380798E+017,negative,1,Cancelled Flight,1,US Airways,pbmccarron,@USAirways Good grief! Flight Cancelled Flightled. Been on hold since 0400.,2015-02-22 06:30:44 -0800,Eastern Time (US & Canada)
5.69504786879529E+017,negative,1,Customer Service Issue,0.6662,United,szymanski_t,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,2015-02-22 06:31:36 -0800,Eastern Time (US & Canada)
5.69504813915832E+017,negative,1,Bad Flight,0.6501,US Airways,Katycarlson,@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight,2015-02-22 06:31:43 -0800,Central Time (US & Canada)
5.69504866260931E+017,negative,1,Cancelled Flight,1,US Airways,pbmccarron,"@USAirways Flight Cancelled Flightled due to ""weather conditions"" in arrival city. Uh...I don't think so.",2015-02-22 06:31:55 -0800,Eastern Time (US & Canada)
5.69504928810414E+017,negative,1,Can't Tell,1,US Airways,Katycarlson,@USAirways waiting for you to figure it out. This is unacceptable.,2015-02-22 06:32:10 -0800,Central Time (US & Canada)
5.69504946120299E+017,positive,1,,,Delta,SMHillman,What can I say other than when it comes to my #BrandLoveAffair w/ @jetblue ur my #soulandinspiration https://t.co/IGkoGyWksr #umosaicmecrazy,2015-02-22 06:32:14 -0800,Eastern Time (US & Canada)
5.69505407862903E+017,negative,0.7099,Customer Service Issue,0.7099,United,21stCenturyMom,@united  of course this morning I see a non-stop from IAH to SFO but that was not available yesterday. #UnitedHatesUsAll,2015-02-22 06:34:04 -0800,Pacific Time (US & Canada)
5.69505479795327E+017,negative,0.3533,Cancelled Flight,0.3533,United,CoachMcRoberts,@united Back at the Denver airport and ready for round two today. Ready to get home!,2015-02-22 06:34:21 -0800,
5.69505992163136E+017,negative,0.6809,Can't Tell,0.6809,US Airways,TrailerBrides,@USAirways how does it feel to have almost everyone hate you?,2015-02-22 06:36:24 -0800,Central Time (US & Canada)
5.6950613701342E+017,negative,1,Cancelled Flight,0.6339,US Airways,PBR2nd,@usairways  my flight has been Cancelled Flightled. On hold for 2+ hrs to reschedule. Need help now.  Taking way too long http://t.co/NeHnsDCkTY,2015-02-22 06:36:58 -0800,Eastern Time (US & Canada)
5.69506217271427E+017,negative,1,Customer Service Issue,0.6316,Delta,davisesq212,@JetBlue why don't YOU tell them to update the boards?!,2015-02-22 06:37:17 -0800,Eastern Time (US & Canada)
5.69506361266086E+017,negative,1,Customer Service Issue,1,US Airways,PrRiesenberg,"@USAirways my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center, can you help?",2015-02-22 06:37:52 -0800,
5.69506389397283E+017,positive,0.6632,,0,Delta,jjkend,@JetBlue 😭😭😭😭 yall are really better then American Airlines though.,2015-02-22 06:37:58 -0800,Mountain Time (US & Canada)
5.69506408145785E+017,negative,1,Flight Attendant Complaints,0.6832,Delta,davisesq212,@JetBlue ..... No crew at our gate.,2015-02-22 06:38:03 -0800,Eastern Time (US & Canada)
5.69506563628642E+017,negative,1,Can't Tell,1,Southwest,ClinicPolly,@SouthwestAir you have let me down! #oversold #earlybirdmeansnothing,2015-02-22 06:38:40 -0800,
5.69506670189138E+017,negative,0.6473,Lost Luggage,0.6473,United,szymanski_t,@united if you lost my belongings then BE HONEST!,2015-02-22 06:39:05 -0800,Eastern Time (US & Canada)
5.69506823818117E+017,negative,1,Bad Flight,0.6598,Southwest,ClinicPolly,@SouthwestAir plane switch on 636 meant A= back of plane #disappointed,2015-02-22 06:39:42 -0800,
5.69506974930481E+017,negative,1,Cancelled Flight,1,US Airways,jnuvola,"@USAirways flight today Cancelled Flighted  in phl, dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!",2015-02-22 06:40:18 -0800,Eastern Time (US & Canada)
5.69507060209091E+017,positive,0.6987,,,United,auciello,Very quick! TY. @united: @auciello I am sorry to hear this. Can you please follow and DM me the details of what transpired? ^JH,2015-02-22 06:40:38 -0800,Eastern Time (US & Canada)
5.6950719705226E+017,neutral,1,,,United,Angry_VBK,@united question. Are departure times based off eastern central time or the time zone your actually in?,2015-02-22 06:41:11 -0800,
5.69507349548958E+017,negative,1,Customer Service Issue,0.6789,US Airways,HollyAlfano,@USAirways - on hold 45 minutes trying to rebook Cancelled Flightled flight. Really?,2015-02-22 06:41:47 -0800,Eastern Time (US & Canada)
5.69507522412986E+017,negative,1,Cancelled Flight,1,US Airways,nanceebing,@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is Cancelled Flightled had to rent a car to get to my pops funeral,2015-02-22 06:42:28 -0800,Eastern Time (US & Canada)
5.69507632509268E+017,negative,0.6862,Can't Tell,0.3533,US Airways,nanceebing,@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes,2015-02-22 06:42:55 -0800,Eastern Time (US & Canada)
5.695076499408E+017,negative,1,Bad Flight,0.6527,Southwest,ClinicPolly,@SouthwestAir grouchy about this flight 636 #complimentarybeveragesneeded,2015-02-22 06:42:59 -0800,
5.69507677501596E+017,neutral,1,,,US Airways,nanceebing,@USAirways but need to confirm please help,2015-02-22 06:43:05 -0800,Eastern Time (US & Canada)
5.69507834930442E+017,negative,0.6697,Can't Tell,0.3394,United,ljsbrooks,"@united its been five days, I'm just asking you to clarify your policy on car seats. I don't want to have to take this higher up.",2015-02-22 06:43:43 -0800,
5.69508277026984E+017,negative,1,Flight Attendant Complaints,1,US Airways,SamanthaKayeA,@USAirways flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.,2015-02-22 06:45:28 -0800,Eastern Time (US & Canada)
5.69508282995487E+017,negative,1,Can't Tell,0.6556,United,DanielPaulEller,@united fuck you for not caring 😢,2015-02-22 06:45:30 -0800,Central Time (US & Canada)
5.69508336594506E+017,negative,1,Late Flight,0.6782,Delta,mtanji,"@jetblue all your online resources  say we're on time, but clearly we are not.  This is not very information age of you...",2015-02-22 06:45:43 -0800,Central Time (US & Canada)
